scenario_id,civilization_type,population_level,environment,round,population,tech_level,stability,happiness,env_degradation,conflict_count
S029,锚点共生文明,星际文明,贫瘠位面,171,3587.08,90.1879,1.0,0.9894,0.0,0
S029,锚点共生文明,星际文明,贫瘠位面,181,3658.57,105.3757,1.0,0.9908,0.0,0
S029,锚点共生文明,星际文明,贫瘠位面,191,3609.87,123.1453,1.0,0.9921,0.0,0
S029,锚点共生文明,星际文明,贫瘠位面,201,3802.76,143.932,1.0,0.9932,0.0,0
S029,锚点共生文明,星际文明,贫瘠位面,211,3710.39,168.245,1.0,0.9942,0.0,0
S029,锚点共生文明,星际文明,贫瘠位面,221,3898.42,196.6799,1.0,0.995,0.0,0
S029,锚点共生文明,星际文明,贫瘠位面,231,3837.0,229.9332,1.0,0.9957,0.0,0
S029,锚点共生文明,星际文明,贫瘠位面,241,3858.68,268.8195,1.0,0.9963,0.0,0
S029,锚点共生文明,星际文明,贫瘠位面,251,4017.53,314.2915,1.0,0.9968,0.0,0
S029,锚点共生文明,星际文明,贫瘠位面,261,4172.26,367.4631,1.0,0.9973,0.0,0
S029,锚点共生文明,星际文明,贫瘠位面,271,4263.85,429.6369,1.0,0.9977,0.0,0
S029,锚点共生文明,星际文明,贫瘠位面,281,3555.54,500.9852,0.9812,0.6589,0.0,0
S029,锚点共生文明,星际文明,贫瘠位面,291,2378.41,578.607,0.9897,0.6445,0.0,0
S029,锚点共生文明,星际文明,贫瘠位面,301,1677.0,668.9901,1.0,0.6485,0.0,0
S029,锚点共生文明,星际文明,贫瘠位面,311,1236.66,774.4475,1.0,0.6487,0.0,0
S029,锚点共生文明,星际文明,贫瘠位面,321,861.14,897.2853,0.9994,0.6478,0.0,0
S029,锚点共生文明,星际文明,贫瘠位面,331,635.03,1040.2471,1.0,0.649,0.0,0
S029,锚点共生文明,星际文明,贫瘠位面,341,468.29,1206.5914,1.0,0.6492,0.0,0
S029,锚点共生文明,星际文明,贫瘠位面,351,327.21,1399.996,0.9983,0.6484,0.0,0
S029,锚点共生文明,星际文明,贫瘠位面,361,234.69,1624.7502,1.0,0.6494,0.0,0
S029,锚点共生文明,星际文明,贫瘠位面,371,170.02,1886.0006,1.0,0.6495,0.0,0
S029,锚点共生文明,星际文明,贫瘠位面,381,119.13,2189.528,0.9907,0.6464,0.0,0
S029,锚点共生文明,星际文明,贫瘠位面,391,85.71,2541.95,1.0,0.6496,0.0,0
S029,锚点共生文明,星际文明,贫瘠位面,401,61.72,2951.4628,1.0,0.6496,0.0,0
S029,锚点共生文明,星际文明,贫瘠位面,411,43.35,3427.11,0.9923,0.6469,0.0,0
S029,锚点共生文明,星际文明,贫瘠位面,421,30.41,3978.9132,1.0,0.6497,0.0,0
S029,锚点共生文明,星际文明,贫瘠位面,431,20.82,4619.5968,0.9921,0.6465,0.0,0
S029,锚点共生文明,星际文明,贫瘠位面,441,14.11,5363.0147,0.9971,0.6486,0.0,0
S029,锚点共生文明,星际文明,贫瘠位面,451,10.06,6226.7634,0.9934,0.6488,0.0,0
S029,锚点共生文明,星际文明,贫瘠位面,461,6.7,7228.5373,0.991,0.6473,0.0,0
S029,锚点共生文明,星际文明,贫瘠位面,471,4.87,8391.6825,1.0,0.6499,0.0,0
S029,锚点共生文明,星际文明,贫瘠位面,481,3.42,9742.8415,1.0,0.6488,0.0,0
S029,锚点共生文明,星际文明,贫瘠位面,491,2.42,11311.8417,0.9983,0.6485,0.0,0
S030,锚点共生文明,星际文明,普通位面,1,10010.75,10.0372,0.709,0.5464,0.0,0
S030,锚点共生文明,星际文明,普通位面,11,9127.18,10.5466,1.0,0.9335,0.0,0
S030,锚点共生文明,星际文明,普通位面,21,8574.2,11.3194,1.0,0.9385,0.0,0
S030,锚点共生文明,星际文明,普通位面,31,8942.31,12.3747,1.0,0.9422,0.0,0
S030,锚点共生文明,星际文明,普通位面,41,8881.25,13.7375,1.0,0.9463,0.0,0
S030,锚点共生文明,星际文明,普通位面,51,9266.97,15.4402,1.0,0.9508,0.0,0
S030,锚点共生文明,星际文明,普通位面,61,9674.74,17.5241,1.0,0.9553,0.0,0
S030,锚点共生文明,星际文明,普通位面,71,9215.06,20.0397,1.0,0.9598,0.0,0
S030,锚点共生文明,星际文明,普通位面,81,10094.78,23.0482,1.0,0.9641,0.0,0
S030,锚点共生文明,星际文明,普通位面,91,9444.36,26.623,1.0,0.9681,0.0,0
S030,锚点共生文明,星际文明,普通位面,101,9529.59,30.8515,1.0,0.9719,0.0,0
S030,锚点共生文明,星际文明,普通位面,111,9989.31,35.8369,1.0,0.9753,0.0,0
S030,锚点共生文明,星际文明,普通位面,121,10598.24,41.7014,1.0,0.9784,0.0,0
S030,锚点共生文明,星际文明,普通位面,131,10746.2,48.5884,1.0,0.9812,0.0,0
S030,锚点共生文明,星际文明,普通位面,141,11284.35,56.6664,1.0,0.9836,0.0,0
S030,锚点共生文明,星际文明,普通位面,151,11180.39,66.1333,1.0,0.9858,0.0,0
S030,锚点共生文明,星际文明,普通位面,161,11543.18,77.2209,1.0,0.9877,0.0,0
S030,锚点共生文明,星际文明,普通位面,171,11269.41,90.2007,1.0,0.9894,0.0,0
S030,锚点共生文明,星际文明,普通位面,181,11658.46,105.3906,1.0,0.9908,0.0,0
S030,锚点共生文明,星际文明,普通位面,191,12041.12,123.1628,1.0,0.9921,0.0,0
S030,锚点共生文明,星际文明,普通位面,201,11299.49,143.9524,1.0,0.9932,0.0,0
S030,锚点共生文明,星际文明,普通位面,211,12473.9,168.2689,1.0,0.9942,0.0,0
S030,锚点共生文明,星际文明,普通位面,221,12411.36,196.7078,1.0,0.995,0.0,0
S030,锚点共生文明,星际文明,普通位面,231,13133.0,229.9658,1.0,0.9957,0.0,0
S030,锚点共生文明,星际文明,普通位面,241,13327.97,268.8577,1.0,0.9963,0.0,0
S030,锚点共生文明,星际文明,普通位面,251,12993.95,314.3362,1.0,0.9968,0.0,0
S030,锚点共生文明,星际文明,普通位面,261,13885.13,367.5153,1.0,0.9973,0.0,0
S030,锚点共生文明,星际文明,普通位面,271,13535.12,429.6979,1.0,0.9977,0.0,0
S030,锚点共生文明,星际文明,普通位面,281,13512.44,502.4073,1.0,0.998,0.0,0
S030,锚点共生文明,星际文明,普通位面,291,13959.46,587.4247,1.0,0.9983,0.0,0
S030,锚点共生文明,星际文明,普通位面,301,14149.51,686.8329,1.0,0.9985,0.0,0
S030,锚点共生文明,星际文明,普通位面,311,14017.86,803.0671,1.0,0.9987,0.0,0
S030,锚点共生文明,星际文明,普通位面,321,14904.78,938.9748,1.0,0.9989,0.0,0
S030,锚点共生文明,星际文明,普通位面,331,15304.85,1097.8854,1.0,0.9991,0.0,0
S030,锚点共生文明,星际文明,普通位面,341,12159.13,1278.6201,1.0,0.6546,0.0,0
S030,锚点共生文明,星际文明,普通位面,351,6982.89,1476.3877,0.9122,0.6306,0.0,0
S030,锚点共生文明,星际文明,普通位面,361,4556.64,1703.8823,0.9148,0.6271,0.0,0
S030,锚点共生文明,星际文明,普通位面,371,3079.18,1966.7727,0.9427,0.6343,0.0,0
S030,锚点共生文明,星际文明,普通位面,381,2111.02,2271.2354,0.9806,0.6432,0.0,0
S030,锚点共生文明,星际文明,普通位面,391,1398.0,2625.5502,0.9862,0.6448,0.0,0
S030,锚点共生文明,星际文明,普通位面,401,897.61,3036.6701,0.9772,0.6425,0.0,0
S030,锚点共生文明,星际文明,普通位面,411,590.4,3512.8689,0.9856,0.6446,0.0,0
S030,锚点共生文明,星际文明,普通位面,421,371.22,4066.1141,0.9583,0.6404,0.0,0
S030,锚点共生文明,星际文明,普通位面,431,241.32,4705.8006,0.9586,0.6381,0.0,0
S030,锚点共生文明,星际文明,普通位面,441,162.2,5447.5401,0.9824,0.6445,0.0,0
S030,锚点共生文明,星际文明,普通位面,451,112.96,6310.65,1.0,0.6491,0.0,0
S030,锚点共生文明,星际文明,普通位面,461,77.8,7314.7835,1.0,0.6497,0.0,0
S030,锚点共生文明,星际文明,普通位面,471,55.57,8482.8307,1.0,0.6498,0.0,0
S030,锚点共生文明,星际文明,普通位面,481,35.16,9838.9522,0.9718,0.6426,0.0,0
S030,锚点共生文明,星际文明,普通位面,491,25.93,11412.9028,1.0,0.6499,0.0,0
S031,锚点共生文明,星际文明,富饶位面,1,10262.27,10.0372,0.709,0.5464,0.0,0
S031,锚点共生文明,星际文明,富饶位面,11,12868.0,10.5487,1.0,0.9348,0.0,0
S031,锚点共生文明,星际文明,富饶位面,21,13905.99,11.3263,1.0,0.9385,0.0,0
S031,锚点共生文明,星际文明,富饶位面,31,16394.44,12.3866,1.0,0.9422,0.0,0
S031,锚点共生文明,星际文明,富饶位面,41,16458.36,13.7546,1.0,0.9464,0.0,0
S031,锚点共生文明,星际文明,富饶位面,51,17370.35,15.463,1.0,0.9508,0.0,0
S031,锚点共生文明,星际文明,富饶位面,61,17507.77,17.553,1.0,0.9554,0.0,0
S031,锚点共生文明,星际文明,富饶位面,71,16965.36,20.0754,1.0,0.9598,0.0,0
S031,锚点共生文明,星际文明,富饶位面,81,18781.92,23.0916,1.0,0.9641,0.0,0
S031,锚点共生文明,星际文明,富饶位面,91,18085.74,26.6752,1.0,0.9682,0.0,0
S031,锚点共生文明,星际文明,富饶位面,101,18316.32,30.9138,1.0,0.9719,0.0,0
S031,锚点共生文明,星际文明,富饶位面,111,18893.37,35.9108,1.0,0.9753,0.0,0
S031,锚点共生文明,星际文明,富饶位面,121,19937.32,41.7886,1.0,0.9784,0.0,0
S031,锚点共生文明,星际文明,富饶位面,131,19903.5,48.6911,1.0,0.9812,0.0,0
S031,锚点共生文明,星际文明,富饶位面,141,21932.96,56.7871,1.0,0.9837,0.0,0
S031,锚点共生文明,星际文明,富饶位面,151,20757.94,66.275,1.0,0.9858,0.0,0
S031,锚点共生文明,星际文明,富饶位面,161,20742.16,77.387,1.0,0.9877,0.0,0
S031,锚点共生文明,星际文明,富饶位面,171,22408.62,90.3953,1.0,0.9894,0.0,0
S031,锚点共生文明,星际文明,富饶位面,181,24022.3,105.6185,1.0,0.9909,0.0,0
S031,锚点共生文明,星际文明,富饶位面,191,25837.85,123.4295,1.0,0.9921,0.0,0
S031,锚点共生文明,星际文明,富饶位面,201,26080.26,144.2646,1.0,0.9932,0.0,0
S031,锚点共生文明,星际文明,富饶位面,211,27115.01,168.6341,1.0,0.9942,0.0,0
S031,锚点共生文明,星际文明,富饶位面,221,27928.02,197.135,1.0,0.995,0.0,0
S031,锚点共生文明,星际文明,富饶位面,231,28461.19,230.4655,1.0,0.9957,0.0,0
S031,锚点共生文明,星际文明,富饶位面,241,28288.9,269.442,1.0,0.9963,0.0,0
S031,锚点共生文明,星际文明,富饶位面,251,29822.45,315.0195,1.0,0.9968,0.0,0
S031,锚点共生文明,星际文明,富饶位面,261,32936.53,368.3143,1.0,0.9973,0.0,0
S031,锚点共生文明,星际文明,富饶位面,271,33348.82,430.6323,1.0,0.9977,0.0,0
S031,锚点共生文明,星际文明,富饶位面,281,35233.27,503.4999,1.0,0.998,0.0,0
S031,锚点共生文明,星际文明,富饶位面,291,37454.44,588.7022,1.0,0.9983,0.0,0
S031,锚点共生文明,星际文明,富饶位面,301,39513.32,688.3266,1.0,0.9985,0.0,0
S031,锚点共生文明,星际文明,富饶位面,311,39474.98,804.8137,1.0,0.9988,0.0,0
S031,锚点共生文明,星际文明,富饶位面,321,38925.59,940.8774,1.0,0.8652,1.0,0
S031,锚点共生文明,星际文明,富饶位面,331,31839.3,1092.7246,1.0,0.7991,1.0,0
S031,锚点共生文明,星际文明,富饶位面,341,23863.22,1269.6904,1.0,0.7992,1.0,0
S031,锚点共生文明,星际文明,富饶位面,351,21716.96,1476.3054,1.0,0.7993,1.0,0
S031,锚点共生文明,星际文明,富饶位面,361,19682.26,1717.3862,1.0,0.7994,1.0,0
S031,锚点共生文明,星际文明,富饶位面,371,19158.75,1998.5537,1.0,0.7995,1.0,0
S031,锚点共生文明,星际文明,富饶位面,381,18303.07,2326.3649,1.0,0.7996,1.0,0
S031,锚点共生文明,星际文明,富饶位面,391,17202.26,2708.4652,1.0,0.7996,1.0,0
S031,锚点共生文明,星际文明,富饶位面,401,12685.36,3119.3519,0.97,0.4427,1.0,0
S031,锚点共生文明,星际文明,富饶位面,411,8467.91,3586.4739,0.8688,0.4187,1.0,0
S031,锚点共生文明,星际文明,富饶位面,421,5976.35,4116.2503,0.8075,0.4021,1.0,0
S031,锚点共生文明,星际文明,富饶位面,431,4339.74,4713.7597,0.7664,0.3923,1.0,0
S031,锚点共生文明,星际文明,富饶位面,441,2913.1,5382.8774,0.6693,0.3683,1.0,0
S031,锚点共生文明,星际文明,富饶位面,451,1924.1,6119.4018,0.5607,0.3405,1.0,0
S031,锚点共生文明,星际文明,富饶位面,461,1418.88,6921.6641,0.5307,0.333,1.0,0
S031,锚点共生文明,星际文明,富饶位面,471,1006.88,7793.7445,0.4733,0.3187,1.0,0
S031,锚点共生文明,星际文明,富饶位面,481,668.86,8728.9926,0.3687,0.2926,1.0,0
S031,锚点共生文明,星际文明,富饶位面,491,476.35,9720.3255,0.3136,0.2797,1.0,0
S032,锚点共生文明,星际文明,灾厄位面,1,9675.16,10.0372,0.7013,0.5453,0.0,0
S032,锚点共生文明,星际文明,灾厄位面,11,6396.42,10.5408,0.9465,0.9177,0.0,0
S032,锚点共生文明,星际文明,灾厄位面,21,5550.45,11.2966,1.0,0.9384,0.0,0
S032,锚点共生文明,星际文明,灾厄位面,31,5127.69,12.3349,1.0,0.9421,0.0,0
S032,锚点共生文明,星际文明,灾厄位面,41,4886.99,13.6796,1.0,0.9462,0.0,0
S032,锚点共生文明,星际文明,灾厄位面,51,4026.26,15.3631,1.0,0.9506,0.0,0
S032,锚点共生文明,星际文明,灾厄位面,61,3641.14,17.4258,1.0,0.9551,0.0,0
S032,锚点共生文明,星际文明,灾厄位面,71,3384.59,19.9178,1.0,0.9596,0.0,0
S032,锚点共生文明,星际文明,灾厄位面,81,3609.08,22.8999,1.0,0.9639,0.0,0
S032,锚点共生文明,星际文明,灾厄位面,91,3583.71,26.4446,1.0,0.9679,0.0,0
S032,锚点共生文明,星际文明,灾厄位面,101,3678.8,30.6387,1.0,0.9717,0.0,0
S032,锚点共生文明,星际文明,灾厄位面,111,3548.99,35.5846,1.0,0.9751,0.0,0
S032,锚点共生文明,星际文明,灾厄位面,121,3559.41,41.4033,1.0,0.9783,0.0,0
S032,锚点共生文明,星际文明,灾厄位面,131,3965.13,48.2372,1.0,0.981,0.0,0
S032,锚点共生文明,星际文明,灾厄位面,141,4094.87,56.2536,1.0,0.9835,0.0,0
S032,锚点共生文明,星际文明,灾厄位面,151,4173.58,65.6487,1.0,0.9857,0.0,0
S032,锚点共生文明,星际文明,灾厄位面,161,4140.21,76.6527,1.0,0.9876,0.0,0
S032,锚点共生文明,星际文明,灾厄位面,171,4065.73,89.535,1.0,0.9893,0.0,0
S032,锚点共生文明,星际文明,灾厄位面,181,3917.24,104.6112,1.0,0.9908,0.0,0
S032,锚点共生文明,星际文明,灾厄位面,191,4045.14,122.2505,1.0,0.9921,0.0,0
S032,锚点共生文明,星际文明,灾厄位面,201,4382.0,142.8849,1.0,0.9932,0.0,0
S032,锚点共生文明,星际文明,灾厄位面,211,4555.36,167.02,1.0,0.9941,0.0,0
S032,锚点共生文明,星际文明,灾厄位面,221,4591.83,195.2469,1.0,0.995,0.0,0
S032,锚点共生文明,星际文明,灾厄位面,231,4658.69,228.2572,1.0,0.9957,0.0,0
S032,锚点共生文明,星际文明,灾厄位面,241,4855.25,266.8595,1.0,0.9963,0.0,0
S032,锚点共生文明,星际文明,灾厄位面,251,4602.66,311.9994,1.0,0.9968,0.0,0
S032,锚点共生文明,星际文明,灾厄位面,261,4959.01,364.7827,1.0,0.9973,0.0,0
S032,锚点共生文明,星际文明,灾厄位面,271,4716.87,426.5026,1.0,0.9977,0.0,0
S032,锚点共生文明,星际文明,灾厄位面,281,4934.44,498.671,1.0,0.998,0.0,0
S032,锚点共生文明,星际文明,灾厄位面,291,4659.35,583.0559,1.0,0.9983,0.0,0
S032,锚点共生文明,星际文明,灾厄位面,301,4850.17,681.7244,1.0,0.9985,0.0,0
S032,锚点共生文明,星际文明,灾厄位面,311,5480.56,797.0939,1.0,0.9987,0.0,0
S032,锚点共生文明,星际文明,灾厄位面,321,3264.29,924.0264,0.9381,0.6364,0.0,0
S032,锚点共生文明,星际文明,灾厄位面,331,2095.38,1066.3152,0.9292,0.6303,0.0,0
S032,锚点共生文明,星际文明,灾厄位面,341,1310.68,1230.2925,0.9016,0.6238,0.0,0
S032,锚点共生文明,星际文明,灾厄位面,351,882.62,1419.3828,0.9264,0.6317,0.0,0
S032,锚点共生文明,星际文明,灾厄位面,361,526.69,1637.0716,0.8648,0.6172,0.0,0
S032,锚点共生文明,星际文明,灾厄位面,371,339.24,1886.4273,0.8575,0.615,0.0,0
S032,锚点共生文明,星际文明,灾厄位面,381,194.7,2170.3578,0.7678,0.5927,0.0,0
S032,锚点共生文明,星际文明,灾厄位面,391,124.28,2489.668,0.7543,0.5888,0.0,0
S032,锚点共生文明,星际文明,灾厄位面,401,68.97,2847.8233,0.6413,0.5611,0.0,0
S032,锚点共生文明,星际文明,灾厄位面,411,42.84,3244.8464,0.6086,0.552,0.0,0
S032,锚点共生文明,星际文明,灾厄位面,421,24.39,3681.9628,0.5139,0.5279,0.0,0
S032,锚点共生文明,星际文明,灾厄位面,431,13.49,4155.0312,0.3986,0.5017,0.0,0
S032,锚点共生文明,星际文明,灾厄位面,441,8.57,4660.7632,0.3822,0.4946,0.0,0
S032,锚点共生文明,星际文明,灾厄位面,451,4.74,5197.2676,0.2673,0.4689,0.0,0
S032,锚点共生文明,星际文明,灾厄位面,461,3.06,5759.1319,0.2633,0.4642,0.0,0
S032,锚点共生文明,星际文明,灾厄位面,471,1.83,6348.8252,0.2016,0.4534,0.0,0
S032,锚点共生文明,星际文明,灾厄位面,481,1.15,6963.2158,0.1784,0.4444,0.0,0
S032,锚点共生文明,星际文明,灾厄位面,491,0.0,7151.6231,0.1426,0.4377,0.0,0
