scenario_id,civilization_type,population_level,initial_population,environment,resource_abundance,disaster_freq,round,population,resources,tech_level,stability,happiness,conflict_count,env_degradation,military_power,knowledge,per_capita_resource,carrying_capacity,alive
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,414,36.86,nan,nan,0.0,0.4011,133,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,415,34.94,nan,nan,0.0,0.4003,134,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,416,34.45,nan,nan,0.007,0.4016,135,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,417,34.04,nan,nan,0.014,0.4034,136,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,418,32.42,nan,nan,0.0,0.401,136,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,419,30.36,nan,nan,0.0,0.4003,137,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,420,29.7,nan,nan,0.007,0.4016,138,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,421,29.1,nan,nan,0.014,0.4034,139,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,422,28.52,nan,nan,0.0211,0.4055,140,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,423,28.26,nan,nan,0.0282,0.4075,140,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,424,28.14,nan,nan,0.0353,0.4097,140,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,425,27.45,nan,nan,0.0424,0.4118,141,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,426,26.84,nan,nan,0.0496,0.414,142,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,427,26.24,nan,nan,0.0568,0.4161,143,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,428,25.6,nan,nan,0.064,0.4183,144,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,429,25.02,nan,nan,0.0713,0.4205,145,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,430,24.45,nan,nan,0.0786,0.4227,146,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,431,23.99,nan,nan,0.086,0.4248,147,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,432,23.45,nan,nan,0.0473,0.4174,148,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,433,23.27,nan,nan,0.0545,0.4167,148,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,434,23.03,nan,nan,0.0618,0.418,148,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,435,22.45,nan,nan,0.0691,0.4199,149,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,436,21.97,nan,nan,0.0069,0.4074,150,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,437,21.83,nan,nan,0.014,0.4052,150,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,438,21.24,nan,nan,0.0211,0.406,151,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,439,21.14,nan,nan,0.0282,0.4077,151,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,440,20.64,nan,nan,0.0353,0.4097,152,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,441,20.38,nan,nan,0.0424,0.4118,153,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,442,20.0,nan,nan,0.0496,0.414,154,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,443,18.74,nan,nan,0.0,0.4042,155,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,444,18.44,nan,nan,0.0071,0.4027,156,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,445,18.11,nan,nan,0.0141,0.4038,157,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,446,17.9,nan,nan,0.0212,0.4056,157,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,447,17.0,nan,nan,0.0,0.4017,157,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,448,16.54,nan,nan,0.007,0.402,158,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,449,16.14,nan,nan,0.0141,0.4035,159,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,450,16.01,nan,nan,0.0211,0.4055,159,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,451,15.69,nan,nan,0.0282,0.4076,160,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,452,14.72,nan,nan,0.0,0.4023,161,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,453,14.48,nan,nan,0.007,0.4022,162,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,454,13.81,nan,nan,0.0,0.4006,162,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,455,13.47,nan,nan,0.007,0.4017,163,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,456,13.1,nan,nan,0.014,0.4034,164,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,457,12.98,nan,nan,0.0211,0.4055,164,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,458,12.77,nan,nan,0.0282,0.4076,165,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,459,12.48,nan,nan,0.0353,0.4097,166,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,460,12.37,nan,nan,0.0424,0.4118,166,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,461,12.1,nan,nan,0.0496,0.414,167,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,462,11.95,nan,nan,0.0568,0.4161,168,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,463,11.66,nan,nan,0.0641,0.4183,169,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,464,11.6,nan,nan,0.0713,0.4205,169,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,465,11.55,nan,nan,0.0786,0.4227,169,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,466,11.3,nan,nan,0.086,0.4249,170,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,467,11.06,nan,nan,0.0933,0.4271,171,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,468,10.89,nan,nan,0.1008,0.4293,172,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,469,10.64,nan,nan,0.1082,0.4315,173,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,470,10.45,nan,nan,0.1157,0.4337,174,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,471,10.28,nan,nan,0.1232,0.436,175,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,472,10.16,nan,nan,0.1307,0.4382,175,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,473,10.03,nan,nan,0.1383,0.4405,176,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,474,9.9,nan,nan,0.1459,0.4428,177,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,475,9.7,nan,nan,0.1535,0.4451,178,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,476,9.48,nan,nan,0.1612,0.4474,179,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,477,9.4,nan,nan,0.1689,0.4497,179,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,478,9.27,nan,nan,0.1767,0.452,180,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,479,9.1,nan,nan,0.1844,0.4543,181,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,480,8.99,nan,nan,0.1923,0.4567,182,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,481,8.87,nan,nan,0.2001,0.459,183,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,482,8.84,nan,nan,0.1175,0.4424,183,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,483,8.67,nan,nan,0.1251,0.439,184,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,484,8.54,nan,nan,0.1327,0.4396,185,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,485,8.45,nan,nan,0.1403,0.4413,185,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,486,8.4,nan,nan,0.1479,0.4435,185,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,487,8.37,nan,nan,0.1556,0.4457,185,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,488,8.3,nan,nan,0.1633,0.448,185,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,489,8.23,nan,nan,0.171,0.4503,185,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,490,8.05,nan,nan,0.1787,0.4526,186,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,491,8.0,nan,nan,0.1865,0.455,186,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,492,7.83,nan,nan,0.1943,0.4573,187,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,493,7.68,nan,nan,0.2022,0.4597,188,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,494,7.64,nan,nan,0.2101,0.462,188,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,495,7.58,nan,nan,0.218,0.4644,188,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,496,7.55,nan,nan,0.226,0.4668,188,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,497,7.49,nan,nan,0.234,0.4692,188,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,498,7.46,nan,nan,0.242,0.4716,188,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,499,7.33,nan,nan,0.2501,0.474,189,1.0,nan,nan,nan,nan,1
S009,掠夺文明,大陆文明,1000,贫瘠位面,0.35,0.15,500,7.29,nan,nan,0.2582,0.4764,189,1.0,nan,nan,nan,nan,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,1,1033.78,86951.48,6.0141,0.6707,0.5308,0,0.0,209.1,123.07,84.1102,10408.87,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,2,1070.31,85135.93,6.0289,0.6661,0.7891,0,0.0,320.9,126.09,79.5434,10412.56,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,3,1110.13,85583.65,6.0449,0.6662,0.8666,0,0.0,435.72,129.11,77.0933,10416.52,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,4,1148.13,87511.36,6.062,0.6682,0.8903,0,0.0,553.97,132.14,76.2205,10420.79,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,5,1185.78,89707.17,6.0805,0.5752,0.8779,0,0.0,675.47,135.18,75.6528,10425.35,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,6,1224.82,96058.46,6.0985,0.5788,0.8749,0,0.0,798.25,138.07,78.4264,10429.79,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,7,1265.11,104545.48,6.1177,0.5124,0.8601,0,0.0,924.1,140.96,82.6376,10434.53,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,8,1304.22,108940.15,6.137,0.517,0.8566,0,0.0,1051.23,143.75,83.5288,10439.25,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,9,1348.72,116387.6,6.1574,0.5221,0.8566,0,0.0,1181.25,146.55,86.295,10444.27,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,10,1387.2,121212.75,6.1792,0.5277,0.8578,0,0.0001,1314.8,149.37,87.3791,10449.09,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,11,1434.24,128376.67,6.2022,0.534,0.8595,0,0.0006,1451.25,152.21,89.5083,10451.3,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,12,1487.25,142023.93,6.2265,0.4608,0.8445,0,0.0017,1591.62,155.08,95.4942,10450.22,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,13,1530.46,155589.9,6.2505,0.3961,0.8262,0,0.0035,1732.84,157.82,101.6625,10444.98,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,14,1573.35,166028.73,6.2745,0.4033,0.8218,0,0.0058,1873.63,160.45,105.5255,10436.24,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,15,1620.21,184831.36,6.2996,0.4108,0.8216,0,0.0087,2017.48,163.1,114.0786,10424.25,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,16,1658.37,210175.35,6.3261,0.3809,0.8146,1,0.0121,2164.9,165.78,126.736,10408.64,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,17,1699.17,223818.46,6.353,0.3892,0.8136,2,0.0162,2312.51,168.41,131.7221,10389.78,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,18,1748.09,238457.21,6.3813,0.398,0.8143,2,0.0207,2463.05,171.07,136.4105,10367.58,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,19,1797.47,269404.17,6.4108,0.4072,0.8154,2,0.026,2617.52,173.76,149.8793,10341.33,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,20,1852.59,290564.85,6.4416,0.4168,0.8167,2,0.0319,2776.08,176.48,156.8429,10310.9,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,21,1903.69,327031.41,6.4736,0.3348,0.7986,2,0.0387,2939.48,179.23,171.7884,10275.76,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,22,1943.42,355307.88,6.5051,0.3064,0.7858,3,0.0462,3099.24,181.83,182.8262,10235.68,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,23,1983.84,373693.01,6.5371,0.3166,0.7825,4,0.0543,3258.35,184.39,188.3688,10191.64,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,24,2026.79,417419.43,6.5704,0.3271,0.7821,5,0.063,3420.42,186.99,205.9505,10143.65,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,25,2078.8,459603.68,6.605,0.338,0.7824,5,0.0725,3585.88,189.62,221.0913,10091.41,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,26,2129.18,497482.52,6.6409,0.3492,0.7828,5,0.0828,3755.91,192.28,233.6493,10034.12,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,27,2189.34,536972.58,6.6781,0.3141,0.7734,5,0.0939,3930.44,194.99,245.2671,9971.77,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,28,2252.74,586473.6,6.7155,0.3257,0.7707,5,0.106,4105.23,197.63,260.3379,9903.29,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,29,2314.8,610011.77,6.7542,0.3375,0.7698,5,0.119,4286.1,200.32,263.5264,9828.48,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,30,2391.0,663911.09,6.794,0.3495,0.7693,5,0.1331,4473.0,203.05,277.6704,9747.28,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,31,2438.76,688680.4,6.835,0.3616,0.7688,6,0.1484,4667.7,205.81,282.3897,9658.43,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,32,2499.76,749528.64,6.8774,0.3741,0.768,6,0.1646,4866.93,208.62,299.8406,9563.94,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,33,2570.73,785613.89,6.9212,0.3254,0.7542,6,0.1819,5072.45,211.48,305.6,9462.62,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,34,2657.84,845563.32,6.965,0.3377,0.749,6,0.2004,5276.25,214.25,318.1397,9353.29,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,35,2712.16,885628.99,7.0098,0.3499,0.7461,7,0.2203,5489.43,217.06,326.5399,9234.71,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,36,2770.42,926342.12,7.0561,0.3621,0.7436,8,0.2413,5708.09,219.92,334.3683,9109.24,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,37,2861.49,990110.31,7.1038,0.3195,0.7295,8,0.2634,5932.87,222.82,346.0121,8976.38,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,38,2910.84,1029333.21,7.1515,0.2888,0.7142,9,0.2872,6158.1,225.65,353.6207,8833.12,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,39,2985.41,1071759.63,7.1998,0.3005,0.7071,9,0.312,6380.42,228.43,358.9987,8682.6,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,40,3039.25,1134612.41,7.2493,0.3121,0.7022,10,0.3382,6610.75,231.26,373.3193,8522.76,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,41,3114.38,1182867.14,7.3003,0.3237,0.6976,10,0.3657,6846.62,234.14,379.808,8355.02,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,42,3163.56,1272466.09,7.3526,0.288,0.683,11,0.3946,7090.78,237.06,402.2262,8177.45,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,43,3251.8,1341076.85,7.4054,0.2001,0.654,11,0.4248,7330.1,239.92,412.4111,7991.75,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,44,3300.61,1396267.66,7.4571,0.2109,0.6413,12,0.4567,7557.6,242.6,423.0331,7794.38,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,45,3338.72,1451051.88,7.5102,0.1446,0.6169,13,0.4898,7789.86,245.33,434.613,7588.62,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,46,3368.84,1541115.58,7.563,0.1549,0.6047,14,0.5241,8007.64,247.93,457.4618,7374.92,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,47,3391.65,1617516.95,7.6173,0.1649,0.596,15,0.5595,8227.83,250.57,476.9116,7153.98,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,48,3431.13,1713055.89,7.6733,0.0991,0.5721,16,0.5959,8449.65,253.25,499.2693,6926.22,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,49,3465.47,1805113.89,7.7289,0.1087,0.5593,17,0.6335,8656.12,255.8,520.8857,6689.86,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,50,3522.21,1901969.67,7.7859,0.1181,0.5496,18,0.6723,8865.79,258.39,539.9935,6445.35,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,51,3578.31,2011049.85,7.844,0.1273,0.5404,18,0.7126,9081.57,261.02,562.0117,6190.59,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,52,3617.11,2082317.23,7.9033,0.1365,0.5311,19,0.7545,9303.42,263.69,575.6849,5925.37,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,53,3636.43,2185627.95,7.9641,0.1454,0.5214,20,0.7977,9529.13,266.41,601.0369,5650.9,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,54,3671.58,2243366.44,8.0265,0.1542,0.5113,21,0.842,9756.25,269.16,611.0084,5368.6,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,55,3691.19,2311589.51,8.0904,0.1018,0.4879,22,0.8877,9986.99,271.97,626.2451,5076.9,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,56,3739.67,2421332.89,8.1545,0.1101,0.4731,22,0.9346,10201.06,274.66,647.4722,4776.81,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,57,3753.55,2502777.34,8.2199,0.1182,0.4605,23,0.983,10420.66,277.4,666.7752,4465.74,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,58,3766.07,2602246.97,8.2869,0.0403,0.4302,24,1.0,10641.2,280.18,690.9711,4360.03,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,59,3792.54,2693136.47,8.3535,0.0477,0.4191,25,1.0,10835.21,282.79,710.115,4365.02,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,60,3804.34,2818732.36,8.4214,0.055,0.4173,26,1.0,11032.1,285.43,740.9254,4370.09,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,61,3820.21,2886505.24,8.4909,0.0,0.4052,27,1.0,11229.93,288.12,755.5881,4375.23,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,62,3878.01,2993863.31,8.5602,0.0071,0.403,27,1.0,11408.42,290.69,772.0109,4380.33,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,63,3949.51,3055491.67,8.6305,0.0,0.4009,27,1.0,11594.45,293.29,773.6391,4385.45,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,64,4004.63,3133115.29,8.7011,0.007,0.4017,27,1.0,11784.96,295.91,782.3738,4390.57,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,65,4009.03,3229398.15,8.7727,0.014,0.4035,28,1.0,11982.56,298.56,805.5303,4395.71,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,66,4004.4,3336993.58,8.846,0.0,0.401,29,1.0,12180.29,301.25,833.3316,4400.94,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,67,4038.0,3404811.08,8.9204,0.007,0.4018,30,1.0,12369.33,303.92,843.1926,4406.22,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,68,4071.77,3482865.88,8.9962,0.014,0.4035,31,1.0,12562.96,306.64,855.368,4411.54,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,69,4128.45,3627578.45,9.0732,0.0006,0.4012,31,1.0,12761.25,309.4,878.6784,4416.92,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,70,4142.84,3743770.04,9.1507,0.0076,0.4019,32,1.0,12959.64,312.15,903.6717,4422.28,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,71,4218.64,3816953.33,9.2298,0.0146,0.4037,32,1.0,13160.05,314.94,904.7822,4427.71,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,72,4198.67,3896704.96,9.3096,0.0217,0.4057,33,1.0,13371.33,317.77,928.0808,4433.16,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,73,4222.92,4026106.94,9.3916,0.0288,0.4077,34,1.0,13579.71,320.65,953.3949,4438.7,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,74,4224.34,4127157.65,9.4752,0.0359,0.4099,35,1.0,13791.78,323.57,976.9938,4444.31,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,75,4278.35,4263906.94,9.5607,0.0102,0.4051,35,1.0,14004.36,326.55,996.6232,4450.0,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,76,4276.42,4346343.6,9.6464,0.0172,0.4051,36,1.0,14211.46,329.47,1016.3512,4455.65,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,77,4347.51,4502318.55,9.734,0.0,0.4015,36,1.0,14418.81,332.44,1035.6093,4461.39,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,78,4334.68,4626388.82,9.8218,0.007,0.4019,37,1.0,14626.81,335.39,1067.2954,4467.09,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,79,4332.64,4749622.02,9.9117,0.0141,0.4035,38,1.0,14833.56,338.38,1096.2421,4472.88,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,80,4390.66,4882290.49,10.0036,0.0,0.4011,38,1.0,15040.88,341.42,1111.9706,4478.76,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,81,4395.94,5031000.75,10.096,0.007,0.4018,39,1.0,15248.41,344.45,1144.4663,4484.61,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,82,4394.14,5152718.7,10.1902,0.014,0.4035,40,1.0,15457.78,347.53,1172.6329,4490.53,1
S010,掠夺文明,大陆文明,1000,普通位面,0.7,0.3,83,4451.81,5332988.85,10.2866,0.0211,0.4055,40,1.0,15668.04,350.66,1197.9376,4496.53,1
